loss,acc,val_loss,val_acc
1.4560542514553894,0.869588870344764,1.9145265670923086,0.6712500003667978
1.4357594410050352,0.876262458455919,1.9111934661865235,0.6745512824792128
1.4189629138902176,0.8789036543266322,1.8886002723987285,0.6794230772898747
1.4215716309721684,0.8776578071505524,1.9072159198614267,0.6932371799762432
1.3991750946076604,0.8918936876363532,1.8987249099291288,0.6818269234437209
1.3835318829134058,0.8975747506879889,2.1318275378300595,0.5962500003667978
1.3767334765374066,0.8958845514791749,1.9185622160251323,0.6851923080591055
1.362593962108574,0.9050789035831971,1.9017241239547729,0.6833333336389982
1.34801408658392,0.910373754081536,1.9512932979143582,0.6630128209407513
1.3282067724240578,0.9140365448504983,1.8797802888430082,0.6928205132484436
1.3205365457408056,0.9201619601328903,1.8069713775928204,0.7174038465206439
1.3004581563892554,0.9288538205267187,1.837978819700388,0.7009935901715205
1.29575708458986,0.9315988371934606,1.9534083146315355,0.6619230774732736
1.2885649794359937,0.9316279068341683,1.9421272332851702,0.6731089747869051
1.2858646640745905,0.9321470098242015,1.8190045888607318,0.7115705132484436
1.2757011156937608,0.9374127906818327,1.8674263789103582,0.701955128633059
1.270091940398232,0.9380647839105802,1.896179461479187,0.6818910259466905
1.2679029017983876,0.9400955149501661,1.850947009600126,0.6995512824792128
1.2609196782508165,0.9408679400567597,1.8164409509071937,0.7058012824792128
1.2424927506335945,0.9490240863787376,1.800401993898245,0.7130769234437209
1.2317262060222436,0.9507308968673909,1.8269365714146542,0.7158974363253667
1.2416162676985478,0.9457765780018017,1.804582687524649,0.7130769234437209
1.2209130466182367,0.9535631228523,1.8265627549244807,0.7058653849821824
1.235052816891591,0.9499003320833377,1.8378177697841938,0.7076602568993202
1.2223481213135576,0.9525996676315105,1.8467901559976432,0.7038782055561359
1.2099769753079082,0.9591985049833887,1.7718455608074481,0.7312820517099821
1.208127344565534,0.9587250829139025,1.7865791375820452,0.7261217951774597
1.205151756340483,0.9570639533457962,1.9253333972050592,0.6792948722839356
1.1893435288901344,0.9666154483624075,1.8700336401279156,0.6871153849821824
1.1964053121516078,0.9611129566680553,1.8042498075045073,0.7193269234437208
1.187865860042382,0.964671926839011,1.760058879852295,0.7341666670945974
1.1866618216631817,0.9634551495016611,1.776835848734929,0.736153846520644
1.174822677013486,0.96906146179402,1.771563929777879,0.723653846520644
1.186274221965245,0.9645390364022746,1.7995210079046395,0.7193269234437208
1.1712707875178898,0.9685880397245338,1.922670998940101,0.6823717951774597
1.1787467351387506,0.9648504981962945,1.785419200016902,0.7241987182543828
1.1606312194139854,0.9724584716895094,1.8309935936560997,0.7001602567159213
1.1591817536623374,0.9742234218556224,1.7608608869405893,0.7347115388283363
1.164440186712829,0.9695805647840532,1.8121601214775673,0.7186538467040429
1.1649537652829953,0.9716735880240254,1.7762670902105477,0.7246153849821825
1.1552221386931663,0.9725913621262459,1.742394130046551,0.737532051709982
1.1471997550951682,0.9756769102277154,1.7942194773600653,0.7202884619052593
1.1441679408779968,0.9772051493590852,1.7494244428781363,0.7297756415147048
1.1403477453314188,0.9773380397958217,1.7556637012041532,0.7376602567159213
1.1428258177449933,0.9770265780018017,1.7535649097882784,0.7326602568993201
1.133847252871111,0.9771594684385382,1.7303392685376682,0.7463141028697674
1.135178971924259,0.9769227574037951,1.8211225051146287,0.7091025645916279
1.1325264586958774,0.9781976744186046,1.7733240641080417,0.7337500003667978
1.1257202328241545,0.9809426908873244,1.736586988889254,0.7314102567159213
1.1268373553539035,0.9805274084952978,1.8586614792163556,0.6987820515265831
1.1319288866860526,0.9779318935451318,1.7431831286503718,0.7433012824792128
1.1294553454136136,0.979547342192691,1.7931999573340782,0.7198717951774597
1.1286364144265058,0.9774418603938283,1.815039610862732,0.7101923080591055
1.1223442530711227,0.9801411959420011,1.7380179992088904,0.7331410261300894
1.1176155619447017,0.9840116279069767,1.7071499714484581,0.7578525644082289
1.1116226994714071,0.9838039867109635,1.721818104157081,0.7535256413313058
1.1048988864271347,0.9842192691029901,1.7667820673722487,0.724006410745474
1.1112239222193874,0.9846054816562868,1.818403720855713,0.711153846520644
1.1053532789711937,0.9844269102990033,1.731170362692613,0.7444551284496601
1.1081103130036414,0.9828405314901738,1.8133959146646352,0.7231730772898748
1.1027628017026325,0.9845307308970099,1.7150756469139685,0.746730769597567
1.1017299850913773,0.9856727574750831,1.7612890463608961,0.724679487485152
1.1038241101261785,0.9845016610582802,1.771155074926523,0.7279807695975671
1.099327522258822,0.98602990018965,1.8148758594806378,0.707852564408229
1.1099479293506407,0.9830772425249169,1.7971922947810246,0.7198076926744901
1.0878932278021625,0.9886544849785459,1.755800228852492,0.7303205132484436
1.0883929539360477,0.9875415282392026,1.821634107369643,0.7169871797928443
1.112100247924906,0.9828696013289037,1.7977815132874708,0.7206410261300894
1.108199846704933,0.9820390365448505,1.7327252864837646,0.7516025644082289
1.0893511736511787,0.9879568106312292,1.792790308365455,0.720705128633059
1.091420669096253,0.9878239201944928,1.7161509697253887,0.7511217951774597
1.0915991028281937,0.9868147840531561,1.7178087803033681,0.7482371797928443
1.0736030510493688,0.990656146179402,1.7954767062113834,0.7202243594022898
1.0863516663396082,0.9878529900332226,1.715988617676955,0.7539423080591056
1.0889465769263993,0.9876162789984795,1.7126454353332519,0.7452884619052593
